FSN,WriterID,Article Date,Source,Type,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
9780143333302,62509,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Business Investing & Management,Penguin Books Ltd,215,http://www.flipkart.com/search?q=9780143333302,NA,No
9780330446877,62509,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Teens,Penguin Books Ltd,216,http://www.flipkart.com/search?q=9780330446877,NA,No
9781598694895,62509,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Teens,Adams Media Corp,198,http://www.flipkart.com/search?q=9781598694895,NA,No
9783848003686,62509,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,March Publications,185,http://www.flipkart.com/search?q=9783848003686,NA,No
9788184003178,62509,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Ebury Press,221,http://www.flipkart.com/search?q=9788184003178,NA,No
9788187782049,62509,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Books,Readwell Publications,196,http://www.flipkart.com/search?q=9788187782049,NA,No
Curtain accessories,73858,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HomeDecor,HomeDecor,HomeDecor,OtherHomeDecor,NA,471,https://docs.google.com/a/flipkart.com/document/d/1zoQIPy9QgavO9guKPqX4UXP4-kLItBP15lEL0cKCloE/edit,NA,No
RC Helicopter,73858,2015-01-19,Inhouse,SEO Big,Lifestyle,Kid,Toy,RemoteControlToy,RemoteControlToy,NA,455,https://docs.google.com/a/flipkart.com/document/d/116wCptX9ye9z2CMThlEK-l2JWkk31PIcRg3Hd6NLQ6M/edit,NA,No
Siemens washing machine,73858,2015-01-19,Inhouse,SEO Big,Large,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,Siemens,469,https://docs.google.com/a/flipkart.com/document/d/1DuyHXq_tfMgAiHJjDOE3nSWZuWFKkoRl2f9xBdshQvA/edit,NA,No
Laptop bag,73858,2015-01-19,Inhouse,SEO Big,Lifestyle,LifestyleAccessory,FashionAccessory,Bag,MessengerBag,NA,472,https://docs.google.com/a/flipkart.com/document/d/1PMZh52_7afFnctSI0BSpDKV5tXHt1vbeEL6ry2O1I6U/edit,NA,No
9780143331728,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,PENGUIN INDIA,173,http://www.flipkart.com/search?q=9780143331728,NA,No
9780230761551,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,MacMillan,186,http://www.flipkart.com/search?q=9780230761551,NA,No
9780241007815,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Dorling Kindersley,162,http://www.flipkart.com/search?q=9780241007815,NA,No
9780439376105,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Scholastic Inc.,201,http://www.flipkart.com/search?q=9780439376105,NA,No
9780470627600,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,John Wiley & Sons Inc,156,http://www.flipkart.com/search?q=9780470627600,NA,No
9780500283783,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Thames & Hudson,255,http://www.flipkart.com/search?q=9780500283783,NA,No
9780521618816,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Thames & Hudson,194,http://www.flipkart.com/search?q=9780521618816,NA,No
9788129106353,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,RUPA PUBLICATIONS INDIA PVT LTD.,331,http://www.flipkart.com/search?q=9788129106353,NA,No
9780545445122,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,April,139,http://www.flipkart.com/search?q=9780545445122,NA,No
9780552772556,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Transworld,251,http://www.flipkart.com/search?q=9780552772556,NA,No
9788173710339,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Universities Press,150,http://www.flipkart.com/search?q=9788173710339,NA,No
9780553818246,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Transworld,191,http://www.flipkart.com/search?q=9780553818246,NA,No
9780671737634,72062,2015-01-19,Inhouse,Regular Description,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,SIMON,151,http://www.flipkart.com/search?q=9780671737634,NA,No
Levels,73957,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,MeasuringAndLayoutTool,MeasuringAndLayoutTool,Stanley,508,https://docs.google.com/a/flipkart.com/document/d/1rRQBaIIgVmmSf7L1-mWLcZCnD8uh58iD7BB1Q7PYDXs/edit?usp=sharing,NA,No
Paint Sprayer,73957,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,PaintEquipmentAndSupply,PaintSprayer,Stanley,512,http://www.flipkart.com/search?q=Paint Sprayer,NA,No
Power Sander,73957,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,PowerTool,Sander,Makita,534,https://docs.google.com/a/flipkart.com/document/d/15FC7o_yeYgyfTsRz16rc9CooJJY8l6UCCb5Wv8Ggv8Y/edit?usp=sharing,NA,No
Weighing Scale,73957,2015-01-19,Inhouse,SEO Big,Electronics,SmallAppliance,HealthCareAppliance,HealthCareAppliance,WeighingScale,Healthline,522,https://docs.google.com/a/flipkart.com/document/d/1fc95lIPbYKT8wBEDp_HL-OS0LEf3I8XyamEx5I4aThM/edit?usp=sharing,NA,No
Door Stopper,74839,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Kitchencraft,475,https://docs.google.com/a/flipkart.com/document/d/1i4wAw4q4ZTs3shgUj_gvGeCPxnn8GJ-DLZt_13t7B8s/edit,NA,No
Tool box and tray,74839,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Kitchencraft,487,https://docs.google.com/a/flipkart.com/document/d/1YVW_1FllQMdAiMVmf2TYJQiei_HvBFUKTl1Yp-6LtMg/edit,NA,No
Stirrer,74839,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HouseHold,HouseHold,HouseHold,HouseHold,Kitchencraft,485,https://docs.google.com/a/flipkart.com/document/d/1ecIOlz7NfKgROLENlL1Pb3LdtI2H4a3SK8redfoX25g/edit,NA,No
Kitchen Spoon,74839,2015-01-19,Inhouse,SEO Big,HomeAndFurniture,HouseHold,HouseHold,Cutlery,CutlerySpoon,Kitchencraft,507,https://docs.google.com/a/flipkart.com/document/d/1chjwIPXHKXr-VuDcMuLVAgBkai_6emFawYD9jm-4h2w/edit,NA,No
TVSEFCYHGQK2ZUVM,72891,2015-01-20,Inhouse,Rich Product Description,Large,HomeEntertainmentLarge,Television,Television,Television,LG,500,http://www.flipkart.com/search?q=itmefcymzjkemqdk,FK Site,No
TVSEFCYHQJY6QYR9,72891,2015-01-20,Inhouse,Rich Product Description,Large,HomeEntertainmentLarge,Television,Television,Television,LG,500,http://www.flipkart.com/search?q=TVSEFCYHQJY6QYR9,FK Site,No
TVSDVJNGXTA3CXPH,72891,2015-01-20,Inhouse,Rich Product Description,Large,HomeEntertainmentLarge,Television,Television,Television,LG,500,http://www.flipkart.com/search?q=TVSDVJNGXTA3CXPH,FK Site,No
WATDYAQYF6XYRZMY,60877,2015-01-20,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Rico Sordi,350,http://www.flipkart.com/search?q=WATDYAQYF6XYRZMY,NA,No
WATDZZPTRSR8RJGY,60877,2015-01-20,Inhouse,Rich Product Description,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Titan,350,http://www.flipkart.com/search?q=WATDZZPTRSR8RJGY,NA,No
TVSEYE8G9AGVTUZS,60877,2015-01-20,Inhouse,Rich Product Description,Large,HomeEntertainmentLarge,Television,Television,Television,Onida,600,http://www.flipkart.com/search?q=TVSEYE8G9AGVTUZS,NA,No
TVSE28SMGWUMHPFW,60877,2015-01-20,Inhouse,Rich Product Description,Large,HomeEntertainmentLarge,Television,Television,Television,Micromax,600,http://www.flipkart.com/search?q=TVSE28SMGWUMHPFW,NA,No
TVSDU4SFKFNSRKXG,60877,2015-01-20,Inhouse,Rich Product Description,Large,HomeEntertainmentLarge,Television,Television,Television,Samsung,600,http://www.flipkart.com/search?q=TVSDU4SFKFNSRKXG,NA,No
Maxima Watches,73343,2015-01-20,Inhouse,SEO Big,Lifestyle,LifestyleAccessory,Watch,WristWatch,WristWatch,Maxima,551,https://docs.google.com/a/flipkart.com/document/d/1dfIbJ3zDm041tbra-XBHeOkXSGTuDs8dhN25DZYY8yw/edit,http://www.maximawatches.com/about-us.aspx,No
Hardware,73343,2015-01-20,Inhouse,SEO Big,HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,OtherHardware,NA,570,https://docs.google.com/a/flipkart.com/document/d/132MLlN9XduTAEHMPrAvFw1uEe07LBzpQFHNPt4BnuO4/edit,http://www.flipkart.com/home-improvement-tools/tools/hardware-electricals/hardware/pr?sid=amz%2Cqrp%2Crmi%2C3st#jumpTo=392|15,No
