Article Date,WriterID,Writer Email ID,Writer Name,FSN,Description Type,Source,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
2015-03-30,73343,\N,\N,LPBD9YW5MAQZKZAZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Aloe Veda,217,http://www.flipkart.com/search?q=LPBD9YW5MAQZKZAZ,NA,0
2015-03-30,56035,\N,\N,LPBDASEBCFTMHJAM,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Aloe Veda,79,http://www.flipkart.com/search?q=LPBDASEBCFTMHJAM,NA,0
2015-03-30,76751,\N,\N,LPBEFDZRE6XCARVE,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Natio,111,http://www.flipkart.com/search?q=LPBEFDZRE6XCARVE,NA,0
2015-03-30,76932,\N,\N,LSKDYPA3YHTVHHAS,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Deborah Milano,107,http://www.flipkart.com/search?q=LSKDYPA3YHTVHHAS,http://www.deborahmilano.com/en/prodotti/shine-creator-lipstick,0
2015-03-30,76932,\N,\N,LUBDZ3G9DB9UVYJB,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,Lubricant,HOT,100,http://www.flipkart.com/search?q=LUBDZ3G9DB9UVYJB,NA,0
2015-03-30,76932,\N,\N,LUBDZ3G9PKJRUAGZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,PleasureEnhancement,HOT,89,http://www.flipkart.com/search?q=LUBDZ3G9PKJRUAGZ,NA,0
2015-03-30,76932,\N,\N,LUBDZDPY44HPUSGV,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,PleasureEnhancement,Nymphos Desire,93,http://www.flipkart.com/search?q=LUBDZDPY44HPUSGV,NA,0
2015-03-30,76932,\N,\N,LUBDZDPYUCFH4G84,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,PleasureEnhancement,Luz De La Riva,89,http://www.flipkart.com/search?q=LUBDZDPYUCFH4G84,https://luzdelariva.wordpress.com/cic/olivia/,0
2015-03-30,73957,\N,\N,Men s Jeans,SEO Big,Inhouse,Lifestyle,MenClothing,MenClothing,MenClothing,MensJean,Lee,498,https://docs.google.com/a/flipkart.com/document/d/1azjyFvT2SP3xOQJoQ4AohmiUvPvC2zZdIPsdN6hMDWk/edit?usp=sharing,NA,0
2015-03-30,75026,\N,\N,Micromax Full HD TV,SEO Big,Inhouse,Large,HomeEntertainmentLarge,Television,Television,Television,Micromax,467,https://docs.google.com/a/flipkart.com/document/d/1XZfm20jqLakEoNpvqQ9IjPTDV30A6oJeB4rq8xL4nD4/edit,NA,0
2015-03-30,72187,\N,\N,MOBDZUAKFFAP5VMD,RPD Variant,Inhouse,Electronics,Mobile,Mobile,Handset,Handset,Spice,0,http://www.flipkart.com/search?q=MOBDZUAKFFAP5VMD,NA,0
2015-03-30,72891,\N,\N,MOBE2K5QGRHRKKFT,RPD Variant,Inhouse,Electronics,Mobile,Mobile,Handset,Handset,Micromax,600,http://www.flipkart.com/search?q=MOBE2K5QGRHRKKFT,PDF,0
2015-03-30,72891,\N,\N,MOBE2K5QKQSZCG2G,Rich Product Description Plan A,Inhouse,Electronics,Mobile,Mobile,Handset,Handset,Micromax,600,http://www.flipkart.com/search?q=MOBE2K5QKQSZCG2G,PDF,0
2015-03-30,77584,\N,\N,MRCDWBZXCDBGGDT4,Rich Product Description Plan B,Inhouse,Large,MicrowaveAC,MicrowaveOven,MicrowaveOven,MicrowaveOven,Samsung,600,http://www.flipkart.com/search?q=MRCDWBZXCDBGGDT4,http://www.flipkart.com/samsung-mg23f301tck-tl-23-l-grill-microwave-oven/p/itmdwdmyn5dx9zhy?pid=MRCDWBZXCDBGGDT4&otracker=start&q=MRCDWBZXCDBGGDT4&as=off&as-show=off,0
2015-03-30,77584,\N,\N,MRCDWBZXE4XMGPG3,Rich Product Description Plan B,Inhouse,Large,MicrowaveAC,MicrowaveOven,MicrowaveOven,MicrowaveOven,Samsung,600,http://www.flipkart.com/search?q=MRCDWBZXE4XMGPG3,http://www.flipkart.com/samsung-gw731kd-s-xtl-20-l-grill-microwave-oven/p/itmdwdmnjgev9wyg?pid=MRCDWBZXE4XMGPG3&otracker=start&q=MRCDWBZXE4XMGPG3&as=off&as-show=off,0
2015-03-30,72187,\N,\N,MRCDWBZXQZXMPF8U,Rich Product Description,Inhouse,Large,MicrowaveAC,MicrowaveOven,MicrowaveOven,MicrowaveOven,LG,400,http://www.flipkart.com/search?q=MRCDWBZXQZXMPF8U,NA,0
2015-03-30,72187,\N,\N,MRCDZ5VFHTNGF6QG,Rich Product Description,Inhouse,Large,MicrowaveAC,MicrowaveOven,MicrowaveOven,MicrowaveOven,LG,400,http://www.flipkart.com/search?q=MRCDZ5VFHTNGF6QG,NA,0
2015-03-30,72187,\N,\N,MRCDZ5VFS2DVSS5B,Rich Product Description,Inhouse,Large,MicrowaveAC,MicrowaveOven,MicrowaveOven,MicrowaveOven,LG,400,http://www.flipkart.com/search?q=MRCDZ5VFS2DVSS5B,NA,0
2015-03-30,77584,\N,\N,MRCEFQ3GUQU2H3F2,Rich Product Description Plan B,Inhouse,Large,MicrowaveAC,MicrowaveOven,MicrowaveOven,MicrowaveOven,Samsung,600,http://www.flipkart.com/search?q=MRCEFQ3GUQU2H3F2,http://www.flipkart.com/samsung-mc287tvtcsq-28-l-convection-microwave-oven/p/itmefq3gvgahzss4?pid=MRCEFQ3GUQU2H3F2&otracker=start&q=MRCEFQ3GUQU2H3F2&as=off&as-show=off,0
2015-03-30,76932,\N,\N,MSCDAHCKGQXFEKZ5,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Vedic Line,95,http://www.flipkart.com/search?q=MSCDAHCKGQXFEKZ5,http://vedicline.mu/product/pearl-pishthi-kit/,0
2015-03-30,73343,\N,\N,MSCDAHCKMGQCPHMA,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Vedic Line,108,http://www.flipkart.com/search?q=MSCDAHCKMGQCPHMA,NA,0
2015-03-30,73858,\N,\N,MSCDAHCKQ4PZ34TJ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Vedic Line,100,http://www.flipkart.com/search?q=MSCDAHCKQ4PZ34TJ,NA,0
2015-03-30,56035,\N,\N,MSCDAS8JKRH96YCH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Vichy,80,http://www.flipkart.com/search?q=MSCDAS8JKRH96YCH,NA,0
2015-03-30,75028,\N,\N,MSCDBP7XFW9DGDWR,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Saint Pure,98,http://www.flipkart.com/search?q=MSCDBP7XFW9DGDWR,NA,0
2015-03-30,75028,\N,\N,MSCDBVSWSCGEF5YM,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Vaadi,125,http://www.flipkart.com/search?q=MSCDBVSWSCGEF5YM,NA,0
2015-03-30,73858,\N,\N,MSCDCEZ2HNYGZXPG,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Terrake,105,http://www.flipkart.com/search?q=MSCDCEZ2HNYGZXPG,NA,0
2015-03-30,75028,\N,\N,MSCDCEZ2PAP2WQPD,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Terrake,95,http://www.flipkart.com/search?q=MSCDCEZ2PAP2WQPD,NA,0
2015-03-30,76751,\N,\N,MSCDCEZ2VRKXHZH9,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Terrake,86,http://www.flipkart.com/search?q=MSCDCEZ2VRKXHZH9,NA,0
2015-03-30,75028,\N,\N,MSCDCEZ2VYUHBYJM,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Avani Dead Sea Cosmetics,100,http://www.flipkart.com/search?q=MSCDCEZ2VYUHBYJM,NA,0
2015-03-30,56035,\N,\N,MSCDCFD599HHHXZH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Vedic Line,89,http://www.flipkart.com/search?q=MSCDCFD599HHHXZH,NA,0
2015-03-30,73858,\N,\N,MSCDDHN9RFCFPHZ8,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Pangea Organics,127,http://www.flipkart.com/search?q=MSCDDHN9RFCFPHZ8,NA,0
2015-03-30,75028,\N,\N,MSCDFFC25KQMGMFX,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Saint Pure,100,http://www.flipkart.com/search?q=MSCDFFC25KQMGMFX,NA,0
2015-03-30,73858,\N,\N,MSCDFFC2SYG7VDGT,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Saint Pure,130,http://www.flipkart.com/search?q=MSCDFFC2SYG7VDGT,NA,0
2015-03-30,75028,\N,\N,MSCDFFC2YSHUS3R3,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Saint Pure,100,http://www.flipkart.com/search?q=MSCDFFC2YSHUS3R3,NA,0
2015-03-30,76750,\N,\N,MSCDFPHGVYYFP57W,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Vivel,105,http://www.flipkart.com/search?q=MSCDFPHGVYYFP57W,http://www.itcportal.com/businesses/fmcg/personal-care-products/vivel.aspx,0
2015-03-30,75028,\N,\N,MSCDG4M4FVVT2GHB,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,D & Y,96,http://www.flipkart.com/search?q=MSCDG4M4FVVT2GHB,NA,0
2015-03-30,76932,\N,\N,MSCDG4M4WBPEYCSG,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,D&Y,132,http://www.flipkart.com/search?q=MSCDG4M4WBPEYCSG,NA,0
2015-03-30,75028,\N,\N,MSCDG4M4ZC6YZQJG,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,D and Y,95,http://www.flipkart.com/search?q=MSCDG4M4ZC6YZQJG,NA,0
2015-03-30,73858,\N,\N,MSCDGKVUSGZYBFJY,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Vaseline,96,http://www.flipkart.com/search?q=MSCDGKVUSGZYBFJY,NA,0
2015-03-30,76750,\N,\N,MSCDJ6F7FV4VZ6WX,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Soulflower,121,http://www.flipkart.com/search?q=MSCDJ6F7FV4VZ6WX,http://www.soulflower.biz/p-488-soulflower-body-milk-lotion-sandalwood.aspx#Ingredients,0
2015-03-30,76751,\N,\N,MSCDJ6F7VC5CY8YB,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Soulflower,112,http://www.flipkart.com/search?q=MSCDJ6F7VC5CY8YB,NA,0
2015-03-30,75028,\N,\N,MSCDNFH347GHPYWR,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Lotus Herbals,103,http://www.flipkart.com/search?q=MSCDNFH347GHPYWR,NA,0
2015-03-30,73343,\N,\N,MSCDTPX6P3FVJZAN,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,The Body Shop,93,http://www.flipkart.com/search?q=MSCDTPX6P3FVJZAN,NA,0
2015-03-30,76750,\N,\N,MSCDWBHPTRN2SZE9,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Victorias Secret,94,http://www.flipkart.com/search?q=MSCDWBHPTRN2SZE9,NA,0
2015-03-30,76750,\N,\N,MSCDWBHPZKSMHCHH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Victorias Secret,125,http://www.flipkart.com/search?q=MSCDWBHPZKSMHCHH,NA,0
2015-03-30,56035,\N,\N,MSCDWJFE3FKPDXSY,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Vaadi,79,http://www.flipkart.com/search?q=MSCDWJFE3FKPDXSY,NA,0
2015-03-30,73858,\N,\N,MSCDXZA4CWJVY4NP,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Grace Cole,94,http://www.flipkart.com/search?q=MSCDXZA4CWJVY4NP,NA,0
2015-03-30,76750,\N,\N,MSCDZU6EVXWMZYDP,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,LOccitane en Provence,95,http://www.flipkart.com/search?q=MSCDZU6EVXWMZYDP,http://uk.loccitane.com/cherry-blossom-shimmering-lotion;83;1;29831;311282.htm,0
2015-03-30,73343,\N,\N,MSCE25WKTD6PFMSC,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Khadi,103,http://www.flipkart.com/search?q=MSCE25WKTD6PFMSC,NA,0
2015-03-30,76751,\N,\N,MSCE2ZGBYVNGW2HX,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Sara,123,http://www.flipkart.com/search?q=MSCE2ZGBYVNGW2HX,NA,0
2015-03-30,75027,\N,\N,NLPD96YG6QJH3DV4,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Nail,Sally Hansen,109,http://www.flipkart.com/search?q=NLPD96YG6QJH3DV4,NA,0
2015-03-30,56035,\N,\N,NLPD96YGBZPSYZVX,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Sally Hansen,84,http://www.flipkart.com/search?q=NLPD96YGBZPSYZVX,NA,0
2015-03-30,75027,\N,\N,NLPD96YGE9MASU5Z,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Nail,Sally Hansen,93,http://www.flipkart.com/search?q=NLPD96YGE9MASU5Z,NA,0
2015-03-30,56035,\N,\N,NLPD96YGGVK4DX97,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Sally Hansen,89,http://www.flipkart.com/search?q=NLPD96YGGVK4DX97,NA,0
2015-03-30,76750,\N,\N,NLPD96YGHQBR9XAH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Sally Hansen,95,http://www.flipkart.com/search?q=NLPD96YGHQBR9XAH,NA,0
2015-03-30,76932,\N,\N,NLPD96YGJCXUYFNR,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Deborah Milano,98,http://www.flipkart.com/search?q=NLPD96YGJCXUYFNR,http://www.deborahmilano.co.uk/p_shine-tech-nail-enamel_98,0
2015-03-30,76751,\N,\N,NLPD96YGM5JEHK4S,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Nail,NYX,92,http://www.flipkart.com/search?q=NLPD96YGM5JEHK4S,NA,0
2015-03-30,56035,\N,\N,NLPD96YGMAN3YAFF,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Sally Hansen,88,http://www.flipkart.com/search?q=NLPD96YGMAN3YAFF,NA,0
2015-03-30,75027,\N,\N,NLPD96YGPBVX7Z8Z,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Nail,Deborah,91,http://www.flipkart.com/search?q=NLPD96YGPBVX7Z8Z,NA,0
2015-03-30,56035,\N,\N,NLPD96YGQFFGPMPW,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,NYX,86,http://www.flipkart.com/search?q=NLPD96YGQFFGPMPW,NA,0
2015-03-30,76750,\N,\N,NLPD96YGUHMQQWYT,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Sally Hansen,98,http://www.flipkart.com/search?q=NLPD96YGUHMQQWYT,NA,0
2015-03-30,76751,\N,\N,NLPD96YGUZZXGEH7,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Nail,Deborah,106,http://www.flipkart.com/search?q=NLPD96YGUZZXGEH7,http://www.deborahmilano.com/en/prodotti/shine-tech-nail-enamel,0
2015-03-30,76932,\N,\N,NLPD96YH2PZHHZF3,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Jessica,84,http://www.flipkart.com/search?q=NLPD96YH2PZHHZF3,NA,0
2015-03-30,73858,\N,\N,NLPD96YHYXRCUNQ6,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Zoya,80,http://www.flipkart.com/search?q=NLPD96YHYXRCUNQ6,NA,0
2015-03-30,75027,\N,\N,NLPDYZ4JDN4RGG7G,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Nail,Deborah,101,http://www.flipkart.com/search?q=NLPDYZ4JDN4RGG7G,NA,0
2015-03-30,56035,\N,\N,NLPEFDZVKZZA9E8V,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,LipCare,Natio,80,http://www.flipkart.com/search?q=NLPEFDZVKZZA9E8V,NA,0
2015-03-30,73343,\N,\N,PDKDZEEDPFRXF6CS,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FootCare,O3+,110,http://www.flipkart.com/search?q=PDKDZEEDPFRXF6CS,NA,0
2015-03-30,76751,\N,\N,PERDECM9W3HS8BHZ,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,PremiumFragrance,PremiumFragrance,Perfume,Estiara,99,http://www.flipkart.com/search?q=PERDECM9W3HS8BHZ,NA,0
2015-03-30,75027,\N,\N,PERDJUMJVNDRMD2E,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,PremiumFragrance,PremiumFragrance,Perfume,Ralph Lauren,97,http://www.flipkart.com/ralph-lauren-big-pony-2-edt-100-ml/p/itme3vwyudnh6hmg?pid=PERDJUMJVNDRMD2E&otracker=start&q=PERDJUMJVNDRMD2E&as=off&as-show=off,NA,0
2015-03-30,75027,\N,\N,PERDJUMJWKBRTN2V,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,PremiumFragrance,PremiumFragrance,Perfume,Ralph Lauren,101,http://www.flipkart.com/ralph-lauren-big-pony-2-edt-50-ml/p/itme3vwyudnh6hmg?pid=PERDJUMJWKBRTN2V&otracker=start&q=PERDJUMJWKBRTN2V&as=off&as-show=off,NA,0
2015-03-30,73343,\N,\N,PERDZYZDUZYZZ6K7,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Ferrari,120,http://www.flipkart.com/search?q=PERDZYZDUZYZZ6K7,NA,0
2015-03-30,76932,\N,\N,PLEDX7KYF5TV96Z8,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,SexualMassager,Bijoux Indiscrets,105,http://www.flipkart.com/search?q=PLEDX7KYF5TV96Z8,NA,0
2015-03-30,76932,\N,\N,PLEDX7KYQQEVZGN5,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,PleasureEnhancement,Bijoux Indiscrets,148,http://www.flipkart.com/search?q=PLEDX7KYQQEVZGN5,NA,0
2015-03-30,76932,\N,\N,PLEDZDQ3BNZ5ZJFA,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,PleasureEnhancement,Kamasutra,70,http://www.flipkart.com/search?q=PLEDZDQ3BNZ5ZJFA,NA,0
2015-03-30,74839,\N,\N,Pure chiffon sarees,SEO Small,Inhouse,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenSari,Welcome Fashion,350,https://docs.google.com/a/flipkart.com/document/d/1Lzh21_Bi8xFP9jluyvfOsgIobSWl4qcRj1fscbgI_0k/edit,NA,0
2015-03-30,60952,\N,\N,RFRDYP3WT5CGRVEU,Rich Product Description Plan B,Inhouse,Large,Refrigerator,Refrigerator,Refrigerator,Refrigerator,LG,600,http://www.flipkart.com/search?q=RFRDYP3WT5CGRVEU,NA,0
2015-03-30,60952,\N,\N,RFRDZEQ73YWRXZ3Q,Rich Product Description Plan B,Inhouse,Large,Refrigerator,Refrigerator,Refrigerator,Refrigerator,LG,600,http://www.flipkart.com/search?q=RFRDZEQ73YWRXZ3Q,NA,0
2015-03-30,60952,\N,\N,RFRDZEQ7YFZ5SM4Z,Rich Product Description Plan B,Inhouse,Large,Refrigerator,Refrigerator,Refrigerator,Refrigerator,LG,600,http://www.flipkart.com/search?q=RFRDZEQ7YFZ5SM4Z,NA,0
2015-03-30,72891,\N,\N,RTRE38HF433WXQJD,Rich Product Description,Inhouse,Electronics,IT,NetworkingAndCable,NetworkingAndCable,Router,TP-LINK,500,http://www.flipkart.com/search?q=RTRE38HF433WXQJD,http://www.tp-link.com/en/products/details/cat-10_RE200.html,0
2015-03-30,72891,\N,\N,SELDXMC3JNMTQMGV,Rich Product Description Plan A,Inhouse,Electronics,IT,NetworkingAndCable,NetworkingAndCable,Dongle,Google,400,http://www.flipkart.com/search?q=SELDXMC3JNMTQMGV,PDF,0
2015-03-30,75027,\N,\N,SHCEYYWGWHNQGZJQ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,MenGrooming,RazorAndBlade,Gillete,119,http://www.flipkart.com/search?q=SHCEYYWGWHNQGZJQ,NA,0
2015-03-30,75028,\N,\N,SNRDVUXJGGHRHHPJ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Banana Boat,104,http://www.flipkart.com/search?q=SNRDVUXJGGHRHHPJ,NA,0
2015-03-30,73343,\N,\N,SNRDZQYPBH5B6R6Q,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Sara,134,http://www.flipkart.com/search?q=SNRDZQYPBH5B6R6Q,NA,0
2015-03-30,75028,\N,\N,SNRDZQYPUHGP8ZXR,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Sara,109,http://www.flipkart.com/search?q=SNRDZQYPUHGP8ZXR,NA,0
2015-03-30,73858,\N,\N,SNRDZQYPX52XRYXC,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Sara,109,http://www.flipkart.com/search?q=SNRDZQYPX52XRYXC,NA,0
2015-03-30,75028,\N,\N,SNRDZQYZPAZ6W65S,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Sara,107,http://www.flipkart.com/search?q=SNRDZQYZPAZ6W65S,NA,0
2015-03-30,75027,\N,\N,SOPDADNGPEJDTAQX,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Soulflower,129,http://www.flipkart.com/search?q=SOPDADNGPEJDTAQX,NA,0
2015-03-30,75028,\N,\N,SOPDBP4JZZGSBKHS,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Spirited Soaps,100,http://www.flipkart.com/search?q=SOPDBP4JZZGSBKHS,NA,0
2015-03-30,76750,\N,\N,SOPDBWXPH3WSBYWT,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Vaadi Herbals,154,http://www.flipkart.com/search?q=SOPDBWXPH3WSBYWT,http://www.vaadiherbals.com/value-pack-of-3-heavenly-lavender-soap-with-rosemary-extract-3-x-75-gms.html,0
2015-03-30,75028,\N,\N,SOPDDC9XZY3DFU9J,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Saint Pure,96,http://www.flipkart.com/search?q=SOPDDC9XZY3DFU9J,NA,0
2015-03-30,75027,\N,\N,SOPDGD5BDNKMGQGZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,The Beer Co.,88,http://www.flipkart.com/search?q=SOPDGD5BDNKMGQGZ,NA,0
2015-03-30,73858,\N,\N,SOPDGFCTG9NQNTRH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodyCare,Madara,94,http://www.flipkart.com/search?q=SOPDGFCTG9NQNTRH,NA,0
2015-03-30,75028,\N,\N,SOPDGZM5EA7JPUBA,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Wild Ferns,96,http://www.flipkart.com/search?q=SOPDGZM5EA7JPUBA,NA,0
2015-03-30,73858,\N,\N,SOPDM9YMFHVHCCZQ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,FaceCare,Enchanteur,90,http://www.flipkart.com/search?q=SOPDM9YMFHVHCCZQ,NA,0
2015-03-30,76750,\N,\N,SOPDPG4QB2ZAZZFM,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Soulflower,132,http://www.flipkart.com/search?q=SOPDPG4QB2ZAZZFM,http://www.soulflower.biz/p-146-soulflower-rose-soap.aspx#Ingredients,0
2015-03-30,75028,\N,\N,SOPDTZ86ZJZ4VPVV,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Premier Dead Sea,110,http://www.flipkart.com/search?q=SOPDTZ86ZJZ4VPVV,NA,0
2015-03-30,75028,\N,\N,SOPDXA3YSMSHYEMB,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Vaadi,101,http://www.flipkart.com/search?q=SOPDXA3YSMSHYEMB,NA,0
2015-03-30,76750,\N,\N,SOPE2WCT4H2AQN29,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Aloe Veda,132,http://www.flipkart.com/search?q=SOPE2WCT4H2AQN29,NA,0
