Date,Employee ID,Status,Relaxation,Entered By,Comment,Approval,Rejection Comment
2015-01-18,74565,Working,0,Big Brother,\N,\N,\N
2015-01-18,74839,Working,0,Big Brother,\N,\N,\N
2015-01-18,75027,Working,0,Big Brother,\N,\N,\N
2015-01-18,75028,Working,0,Big Brother,\N,\N,\N
2015-01-18,75026,Working,0,Big Brother,\N,\N,\N
2015-01-18,76751,Working,0,Big Brother,\N,\N,\N
2015-01-18,76932,Working,0,Big Brother,\N,\N,\N
2015-01-18,76750,Working,0,Big Brother,\N,\N,\N
2015-01-18,62182,Working,0,Big Brother,\N,\N,\N
2015-01-18,62509,Working,0,Big Brother,\N,\N,\N
2015-01-18,62487,Working,0,Big Brother,\N,\N,\N
2015-01-18,60952,Working,0,Big Brother,\N,\N,\N
2015-01-18,60877,Working,0,Big Brother,\N,\N,\N
2015-01-18,72062,Working,0,Big Brother,\N,\N,\N
2015-01-18,72891,Working,0,Big Brother,\N,\N,\N
2015-01-18,72187,Working,0,Big Brother,\N,\N,\N
2015-01-18,77584,Working,0,Big Brother,\N,\N,\N
2015-01-18,54660,Working,0,Big Brother,\N,\N,\N
2015-01-18,21031,Working,0,Big Brother,\N,\N,\N
2015-01-18,75802,Working,0,Big Brother,\N,\N,\N
2015-01-18,76749,Working,0,Big Brother,\N,\N,\N
2015-01-18,55502,Working,0,Big Brother,\N,\N,\N
2015-01-19,56035,Working,0,Big Brother,\N,\N,\N
2015-01-19,55863,Working,0,Big Brother,\N,\N,\N
2015-01-19,61454,Working,0,Big Brother,\N,\N,\N
2015-01-19,61904,Working,0,Big Brother,\N,\N,\N
2015-01-19,73343,Working,0,Big Brother,\N,\N,\N
2015-01-19,73858,Working,0,Big Brother,\N,\N,\N
2015-01-19,61949,Working,0,Big Brother,\N,\N,\N
2015-01-19,73957,Working,0,Big Brother,\N,\N,\N
2015-01-19,74565,Working,0,Big Brother,\N,\N,\N
2015-01-19,74839,Working,0,Big Brother,\N,\N,\N
2015-01-19,75027,Working,0,Big Brother,\N,\N,\N
2015-01-19,75028,Working,0,Big Brother,\N,\N,\N
2015-01-19,75026,Working,0,Big Brother,\N,\N,\N
2015-01-19,76751,Working,0,Big Brother,\N,\N,\N
2015-01-19,76932,Working,0,Big Brother,\N,\N,\N
2015-01-19,76750,Working,0,Big Brother,\N,\N,\N
2015-01-19,62182,Working,0,Big Brother,\N,\N,\N
2015-01-19,62509,Working,0,Big Brother,\N,\N,\N
2015-01-19,62487,Working,0,Big Brother,\N,\N,\N
2015-01-19,60952,Working,0,Big Brother,\N,\N,\N
2015-01-19,60877,Working,0,Big Brother,\N,\N,\N
2015-01-19,72062,Working,0,Big Brother,\N,\N,\N
2015-01-19,72891,Working,0,Big Brother,\N,\N,\N
2015-01-19,72187,Working,0,Big Brother,\N,\N,\N
2015-01-19,77584,Working,0,Big Brother,\N,\N,\N
2015-01-19,54660,Working,0,Big Brother,\N,\N,\N
2015-01-19,21031,Working,0,Big Brother,\N,\N,\N
2015-01-19,75802,Working,0,Big Brother,\N,\N,\N
2015-01-19,76749,Working,0,Big Brother,\N,\N,\N
2015-01-19,55502,Working,0,Big Brother,\N,\N,\N
2015-01-20,56035,Working,0,Big Brother,\N,\N,\N
2015-01-20,55863,Working,0,Big Brother,\N,\N,\N
2015-01-20,61454,Working,0,Big Brother,\N,\N,\N
2015-01-20,61904,Working,0,Big Brother,\N,\N,\N
2015-01-20,73343,Working,0,Big Brother,\N,\N,\N
2015-01-20,73858,Working,0,Big Brother,\N,\N,\N
2015-01-20,61949,Working,0,Big Brother,\N,\N,\N
2015-01-20,73957,Working,0,Big Brother,\N,\N,\N
2015-01-20,74565,Working,0,Big Brother,\N,\N,\N
2015-01-20,74839,Working,0,Big Brother,\N,\N,\N
2015-01-20,75027,Working,0,Big Brother,\N,\N,\N
2015-01-20,75028,Working,0,Big Brother,\N,\N,\N
2015-01-20,75026,Working,0,Big Brother,\N,\N,\N
2015-01-20,76751,Working,0,Big Brother,\N,\N,\N
2015-01-20,76932,Working,0,Big Brother,\N,\N,\N
2015-01-20,76750,Working,0,Big Brother,\N,\N,\N
2015-01-20,62182,Working,0,Big Brother,\N,\N,\N
2015-01-20,62509,Working,0,Big Brother,\N,\N,\N
2015-01-20,62487,Working,0,Big Brother,\N,\N,\N
2015-01-20,60952,Working,0,Big Brother,\N,\N,\N
2015-01-20,60877,Working,0,Big Brother,\N,\N,\N
2015-01-20,72062,Working,0,Big Brother,\N,\N,\N
2015-01-20,72891,Working,0,Big Brother,\N,\N,\N
2015-01-20,72187,Working,0,Big Brother,\N,\N,\N
2015-01-20,77584,Working,0,Big Brother,\N,\N,\N
2015-01-20,54660,Working,0,Big Brother,\N,\N,\N
2015-01-20,21031,Working,0,Big Brother,\N,\N,\N
2015-01-20,75802,Working,0,Big Brother,\N,\N,\N
2015-01-20,76749,Working,0,Big Brother,\N,\N,\N
2015-01-20,55502,Working,0,Big Brother,\N,\N,\N
2015-01-21,56035,Working,0,Big Brother,\N,\N,\N
2015-01-21,55863,Working,0,Big Brother,\N,\N,\N
2015-01-21,61454,Working,0,Big Brother,\N,\N,\N
2015-01-21,61904,Working,0,Big Brother,\N,\N,\N
2015-01-21,73343,Working,0,Big Brother,\N,\N,\N
2015-01-21,73858,Working,0,Big Brother,\N,\N,\N
2015-01-21,61949,Working,0,Big Brother,\N,\N,\N
2015-01-21,73957,Working,0,Big Brother,\N,\N,\N
2015-01-21,74565,Working,0,Big Brother,\N,\N,\N
2015-01-21,74839,Working,0,Big Brother,\N,\N,\N
2015-01-21,75027,Working,0,Big Brother,\N,\N,\N
2015-01-21,75028,Working,0,Big Brother,\N,\N,\N
2015-01-21,75026,Working,0,Big Brother,\N,\N,\N
2015-01-21,76751,Working,0,Big Brother,\N,\N,\N
2015-01-21,76932,Working,0,Big Brother,\N,\N,\N
2015-01-21,76750,Working,0,Big Brother,\N,\N,\N
2015-01-21,62182,Working,0,Big Brother,\N,\N,\N
2015-01-21,62509,Working,0,Big Brother,\N,\N,\N
2015-01-21,62487,Working,0,Big Brother,\N,\N,\N
2015-01-21,60952,Working,0,Big Brother,\N,\N,\N
2015-01-21,60877,Working,0,Big Brother,\N,\N,\N
2015-01-21,72062,Working,0,Big Brother,\N,\N,\N
2015-01-21,72891,Working,0,Big Brother,\N,\N,\N
2015-01-21,72187,Working,0,Big Brother,\N,\N,\N
2015-01-21,77584,Working,0,Big Brother,\N,\N,\N
2015-01-21,54660,Working,0,Big Brother,\N,\N,\N
2015-01-21,21031,Working,0,Big Brother,\N,\N,\N
2015-01-21,75802,Working,0,Big Brother,\N,\N,\N
2015-01-21,76749,Working,0,Big Brother,\N,\N,\N
2015-01-21,55502,Working,0,Big Brother,\N,\N,\N
2015-01-22,56035,Working,0,Big Brother,\N,\N,\N
2015-01-22,55863,Working,0,Big Brother,\N,\N,\N
2015-01-22,61454,Working,0,Big Brother,\N,\N,\N
2015-01-22,61904,Working,0,Big Brother,\N,\N,\N
2015-01-22,73343,Working,0,Big Brother,\N,\N,\N
2015-01-22,73858,Working,0,Big Brother,\N,\N,\N
2015-01-22,61949,Working,0,Big Brother,\N,\N,\N
2015-01-22,73957,Working,0,Big Brother,\N,\N,\N
2015-01-22,74565,Working,0,Big Brother,\N,\N,\N
2015-01-22,74839,Working,0,Big Brother,\N,\N,\N
2015-01-22,75027,Working,0,Big Brother,\N,\N,\N
2015-01-22,75028,Working,0,Big Brother,\N,\N,\N
2015-01-22,75026,Working,0,Big Brother,\N,\N,\N
2015-01-22,76751,Working,0,Big Brother,\N,\N,\N
2015-01-22,76932,Working,0,Big Brother,\N,\N,\N
2015-01-22,76750,Working,0,Big Brother,\N,\N,\N
2015-01-22,62182,Working,0,Big Brother,\N,\N,\N
2015-01-22,62509,Working,0,Big Brother,\N,\N,\N
2015-01-22,62487,Working,0,Big Brother,\N,\N,\N
2015-01-22,60952,Working,0,Big Brother,\N,\N,\N
2015-01-22,60877,Working,0,Big Brother,\N,\N,\N
2015-01-22,72062,Working,0,Big Brother,\N,\N,\N
2015-01-22,72891,Working,0,Big Brother,\N,\N,\N
2015-01-22,72187,Working,0,Big Brother,\N,\N,\N
2015-01-22,77584,Working,0,Big Brother,\N,\N,\N
2015-01-22,54660,Working,0,Big Brother,\N,\N,\N
2015-01-22,21031,Working,0,Big Brother,\N,\N,\N
2015-01-22,75802,Working,0,Big Brother,\N,\N,\N
2015-01-22,76749,Working,0,Big Brother,\N,\N,\N
2015-01-22,55502,Working,0,Big Brother,\N,\N,\N
2015-01-23,56035,Working,0,Big Brother,\N,\N,\N
2015-01-23,55863,Working,0,Big Brother,\N,\N,\N
2015-01-23,61454,Working,0,Big Brother,\N,\N,\N
2015-01-23,61904,Working,0,Big Brother,\N,\N,\N
2015-01-23,73343,Working,0,Big Brother,\N,\N,\N
2015-01-23,73858,Working,0,Big Brother,\N,\N,\N
2015-01-23,61949,Working,0,Big Brother,\N,\N,\N
2015-01-23,73957,Working,0,Big Brother,\N,\N,\N
2015-01-23,74565,Working,0,Big Brother,\N,\N,\N
2015-01-23,74839,Working,0,Big Brother,\N,\N,\N
2015-01-23,75027,Working,0,Big Brother,\N,\N,\N
2015-01-23,75028,Working,0,Big Brother,\N,\N,\N
2015-01-23,75026,Working,0,Big Brother,\N,\N,\N
2015-01-23,76751,Working,0,Big Brother,\N,\N,\N
2015-01-23,76932,Working,0,Big Brother,\N,\N,\N
2015-01-23,76750,Working,0,Big Brother,\N,\N,\N
2015-01-23,62182,Working,0,Big Brother,\N,\N,\N
2015-01-23,62509,Working,0,Big Brother,\N,\N,\N
2015-01-23,62487,Working,0,Big Brother,\N,\N,\N
2015-01-23,60952,Working,0,Big Brother,\N,\N,\N
2015-01-23,60877,Working,0,Big Brother,\N,\N,\N
2015-01-23,72062,Working,0,Big Brother,\N,\N,\N
2015-01-23,72891,Working,0,Big Brother,\N,\N,\N
2015-01-23,72187,Working,0,Big Brother,\N,\N,\N
2015-01-23,77584,Working,0,Big Brother,\N,\N,\N
2015-01-23,54660,Working,0,Big Brother,\N,\N,\N
2015-01-23,21031,Working,0,Big Brother,\N,\N,\N
2015-01-23,75802,Working,0,Big Brother,\N,\N,\N
2015-01-23,76749,Working,0,Big Brother,\N,\N,\N
2015-01-23,55502,Working,0,Big Brother,\N,\N,\N
2015-01-24,56035,Working,0,Big Brother,\N,\N,\N
2015-01-24,55863,Working,0,Big Brother,\N,\N,\N
2015-01-24,61454,Working,0,Big Brother,\N,\N,\N
2015-01-24,61904,Working,0,Big Brother,\N,\N,\N
2015-01-24,73343,Working,0,Big Brother,\N,\N,\N
2015-01-24,73858,Working,0,Big Brother,\N,\N,\N
2015-01-24,61949,Working,0,Big Brother,\N,\N,\N
2015-01-24,73957,Working,0,Big Brother,\N,\N,\N
2015-01-24,74565,Working,0,Big Brother,\N,\N,\N
2015-01-24,74839,Working,0,Big Brother,\N,\N,\N
2015-01-24,75027,Working,0,Big Brother,\N,\N,\N
2015-01-24,75028,Working,0,Big Brother,\N,\N,\N
2015-01-24,75026,Working,0,Big Brother,\N,\N,\N
2015-01-24,76751,Working,0,Big Brother,\N,\N,\N
2015-01-24,76932,Working,0,Big Brother,\N,\N,\N
2015-01-24,76750,Working,0,Big Brother,\N,\N,\N
2015-01-24,62182,Working,0,Big Brother,\N,\N,\N
2015-01-24,62509,Working,0,Big Brother,\N,\N,\N
2015-01-24,62487,Working,0,Big Brother,\N,\N,\N
2015-01-24,60952,Working,0,Big Brother,\N,\N,\N
2015-01-24,60877,Working,0,Big Brother,\N,\N,\N
2015-01-24,72062,Working,0,Big Brother,\N,\N,\N
2015-01-24,72891,Working,0,Big Brother,\N,\N,\N
2015-01-24,72187,Working,0,Big Brother,\N,\N,\N
2015-01-24,77584,Working,0,Big Brother,\N,\N,\N
2015-01-24,54660,Working,0,Big Brother,\N,\N,\N
2015-01-24,21031,Working,0,Big Brother,\N,\N,\N
2015-01-24,75802,Working,0,Big Brother,\N,\N,\N
2015-01-24,76749,Working,0,Big Brother,\N,\N,\N
2015-01-24,55502,Working,0,Big Brother,\N,\N,\N
2015-01-25,56035,Working,0,Big Brother,\N,\N,\N
2015-01-25,55863,Working,0,Big Brother,\N,\N,\N
2015-01-25,61454,Working,0,Big Brother,\N,\N,\N
2015-01-25,61904,Working,0,Big Brother,\N,\N,\N
2015-01-25,73343,Working,0,Big Brother,\N,\N,\N
2015-01-25,73858,Working,0,Big Brother,\N,\N,\N
2015-01-25,61949,Working,0,Big Brother,\N,\N,\N
2015-01-25,73957,Working,0,Big Brother,\N,\N,\N
2015-01-25,74565,Working,0,Big Brother,\N,\N,\N
2015-01-25,74839,Working,0,Big Brother,\N,\N,\N
2015-01-25,75027,Working,0,Big Brother,\N,\N,\N
2015-01-25,75028,Working,0,Big Brother,\N,\N,\N
2015-01-25,75026,Working,0,Big Brother,\N,\N,\N
2015-01-25,76751,Working,0,Big Brother,\N,\N,\N
2015-01-25,76932,Working,0,Big Brother,\N,\N,\N
2015-01-25,76750,Working,0,Big Brother,\N,\N,\N
2015-01-25,62182,Working,0,Big Brother,\N,\N,\N
2015-01-25,62509,Working,0,Big Brother,\N,\N,\N
2015-01-25,62487,Working,0,Big Brother,\N,\N,\N
2015-01-25,60952,Working,0,Big Brother,\N,\N,\N
2015-01-25,60877,Working,0,Big Brother,\N,\N,\N
2015-01-25,72062,Working,0,Big Brother,\N,\N,\N
2015-01-25,72891,Working,0,Big Brother,\N,\N,\N
2015-01-25,72187,Working,0,Big Brother,\N,\N,\N
2015-01-25,77584,Working,0,Big Brother,\N,\N,\N
2015-01-25,54660,Working,0,Big Brother,\N,\N,\N
2015-01-25,21031,Working,0,Big Brother,\N,\N,\N
2015-01-25,75802,Working,0,Big Brother,\N,\N,\N
2015-01-25,76749,Working,0,Big Brother,\N,\N,\N
2015-01-25,55502,Working,0,Big Brother,\N,\N,\N
2015-01-26,56035,Working,0,Big Brother,\N,\N,\N
2015-01-26,55863,Working,0,Big Brother,\N,\N,\N
2015-01-26,61454,Working,0,Big Brother,\N,\N,\N
2015-01-26,61904,Working,0,Big Brother,\N,\N,\N
2015-01-26,73343,Working,0,Big Brother,\N,\N,\N
2015-01-26,73858,Working,0,Big Brother,\N,\N,\N
2015-01-26,61949,Working,0,Big Brother,\N,\N,\N
2015-01-26,73957,Working,0,Big Brother,\N,\N,\N
2015-01-26,74565,Working,0,Big Brother,\N,\N,\N
2015-01-26,74839,Working,0,Big Brother,\N,\N,\N
2015-01-26,75027,Working,0,Big Brother,\N,\N,\N
2015-01-26,75028,Working,0,Big Brother,\N,\N,\N
2015-01-26,75026,Working,0,Big Brother,\N,\N,\N
2015-01-26,76751,Working,0,Big Brother,\N,\N,\N
2015-01-26,76932,Working,0,Big Brother,\N,\N,\N
2015-01-26,76750,Working,0,Big Brother,\N,\N,\N
2015-01-26,62182,Working,0,Big Brother,\N,\N,\N
2015-01-26,62509,Working,0,Big Brother,\N,\N,\N
2015-01-26,62487,Working,0,Big Brother,\N,\N,\N
2015-01-26,60952,Working,0,Big Brother,\N,\N,\N
2015-01-26,60877,Working,0,Big Brother,\N,\N,\N
2015-01-26,72062,Working,0,Big Brother,\N,\N,\N
2015-01-26,72891,Working,0,Big Brother,\N,\N,\N
2015-01-26,72187,Working,0,Big Brother,\N,\N,\N
2015-01-26,77584,Working,0,Big Brother,\N,\N,\N
2015-01-26,54660,Working,0,Big Brother,\N,\N,\N
2015-01-26,21031,Working,0,Big Brother,\N,\N,\N
2015-01-26,75802,Working,0,Big Brother,\N,\N,\N
2015-01-26,76749,Working,0,Big Brother,\N,\N,\N
2015-01-26,55502,Working,0,Big Brother,\N,\N,\N
2015-01-27,56035,Working,0,Big Brother,\N,\N,\N
2015-01-27,55863,Working,0,Big Brother,\N,\N,\N
2015-01-27,61454,Working,0,Big Brother,\N,\N,\N
2015-01-27,61904,Working,0,Big Brother,\N,\N,\N
2015-01-27,73343,Working,0,Big Brother,\N,\N,\N
2015-01-27,73858,Working,0,Big Brother,\N,\N,\N
2015-01-27,61949,Working,0,Big Brother,\N,\N,\N
2015-01-27,73957,Working,0,Big Brother,\N,\N,\N
2015-01-27,74565,Working,0,Big Brother,\N,\N,\N
2015-01-27,74839,Working,0,Big Brother,\N,\N,\N
2015-01-27,75027,Working,0,Big Brother,\N,\N,\N
2015-01-27,75028,Working,0,Big Brother,\N,\N,\N
2015-01-27,75026,Working,0,Big Brother,\N,\N,\N
2015-01-27,76751,Working,0,Big Brother,\N,\N,\N
2015-01-27,76932,Working,0,Big Brother,\N,\N,\N
2015-01-27,76750,Working,0,Big Brother,\N,\N,\N
2015-01-27,62182,Working,0,Big Brother,\N,\N,\N
2015-01-27,62509,Working,0,Big Brother,\N,\N,\N
2015-01-27,62487,Working,0,Big Brother,\N,\N,\N
2015-01-27,60952,Working,0,Big Brother,\N,\N,\N
2015-01-27,60877,Working,0,Big Brother,\N,\N,\N
2015-01-27,72062,Working,0,Big Brother,\N,\N,\N
2015-01-27,72891,Working,0,Big Brother,\N,\N,\N
2015-01-27,72187,Working,0,Big Brother,\N,\N,\N
2015-01-27,77584,Working,0,Big Brother,\N,\N,\N
2015-01-27,54660,Working,0,Big Brother,\N,\N,\N
2015-01-27,21031,Working,0,Big Brother,\N,\N,\N
2015-01-27,75802,Working,0,Big Brother,\N,\N,\N
2015-01-27,76749,Working,0,Big Brother,\N,\N,\N
2015-01-27,55502,Working,0,Big Brother,\N,\N,\N
2015-01-28,56035,Working,0,Big Brother,\N,\N,\N
2015-01-28,55863,Working,0,Big Brother,\N,\N,\N
2015-01-28,61454,Working,0,Big Brother,\N,\N,\N
2015-01-28,61904,Working,0,Big Brother,\N,\N,\N
2015-01-28,73343,Working,0,Big Brother,\N,\N,\N
2015-01-28,73858,Working,0,Big Brother,\N,\N,\N
2015-01-28,61949,Working,0,Big Brother,\N,\N,\N
2015-01-28,73957,Working,0,Big Brother,\N,\N,\N
2015-01-28,74565,Working,0,Big Brother,\N,\N,\N
2015-01-28,74839,Working,0,Big Brother,\N,\N,\N
2015-01-28,75027,Working,0,Big Brother,\N,\N,\N
2015-01-28,75028,Working,0,Big Brother,\N,\N,\N
2015-01-28,75026,Working,0,Big Brother,\N,\N,\N
2015-01-28,76751,Working,0,Big Brother,\N,\N,\N
2015-01-28,76932,Working,0,Big Brother,\N,\N,\N
2015-01-28,76750,Working,0,Big Brother,\N,\N,\N
2015-01-28,62182,Working,0,Big Brother,\N,\N,\N
2015-01-28,62509,Working,0,Big Brother,\N,\N,\N
2015-01-28,62487,Working,0,Big Brother,\N,\N,\N
2015-01-28,60952,Working,0,Big Brother,\N,\N,\N
2015-01-28,60877,Working,0,Big Brother,\N,\N,\N
2015-01-28,72062,Working,0,Big Brother,\N,\N,\N
2015-01-28,72891,Working,0,Big Brother,\N,\N,\N
2015-01-28,72187,Working,0,Big Brother,\N,\N,\N
2015-01-28,77584,Working,0,Big Brother,\N,\N,\N
2015-01-28,54660,Working,0,Big Brother,\N,\N,\N
2015-01-28,21031,Working,0,Big Brother,\N,\N,\N
2015-01-28,75802,Working,0,Big Brother,\N,\N,\N
2015-01-28,76749,Working,0,Big Brother,\N,\N,\N
2015-01-28,55502,Working,0,Big Brother,\N,\N,\N
2015-01-29,56035,Working,0,Big Brother,\N,\N,\N
2015-01-29,55863,Working,0,Big Brother,\N,\N,\N
2015-01-29,61454,Working,0,Big Brother,\N,\N,\N
2015-01-29,61904,Working,0,Big Brother,\N,\N,\N
2015-01-29,73343,Working,0,Big Brother,\N,\N,\N
2015-01-29,73858,Working,0,Big Brother,\N,\N,\N
2015-01-29,61949,Working,0,Big Brother,\N,\N,\N
2015-01-29,73957,Working,0,Big Brother,\N,\N,\N
2015-01-29,74565,Working,0,Big Brother,\N,\N,\N
2015-01-29,74839,Working,0,Big Brother,\N,\N,\N
2015-01-29,75027,Working,0,Big Brother,\N,\N,\N
2015-01-29,75028,Working,0,Big Brother,\N,\N,\N
2015-01-29,75026,Working,0,Big Brother,\N,\N,\N
2015-01-29,76751,Working,0,Big Brother,\N,\N,\N
2015-01-29,76932,Working,0,Big Brother,\N,\N,\N
2015-01-29,76750,Working,0,Big Brother,\N,\N,\N
2015-01-29,62182,Working,0,Big Brother,\N,\N,\N
2015-01-29,62509,Working,0,Big Brother,\N,\N,\N
2015-01-29,62487,Working,0,Big Brother,\N,\N,\N
2015-01-29,60952,Working,0,Big Brother,\N,\N,\N
2015-01-29,60877,Working,0,Big Brother,\N,\N,\N
2015-01-29,72062,Working,0,Big Brother,\N,\N,\N
2015-01-29,72891,Working,0,Big Brother,\N,\N,\N
2015-01-29,72187,Working,0,Big Brother,\N,\N,\N
2015-01-29,77584,Working,0,Big Brother,\N,\N,\N
2015-01-29,54660,Working,0,Big Brother,\N,\N,\N
2015-01-29,21031,Working,0,Big Brother,\N,\N,\N
2015-01-29,75802,Working,0,Big Brother,\N,\N,\N
2015-01-29,76749,Working,0,Big Brother,\N,\N,\N
2015-01-29,55502,Working,0,Big Brother,\N,\N,\N
2015-01-30,56035,Working,0,Big Brother,\N,\N,\N
2015-01-30,55863,Working,0,Big Brother,\N,\N,\N
2015-01-30,61454,Working,0,Big Brother,\N,\N,\N
2015-01-30,61904,Working,0,Big Brother,\N,\N,\N
2015-01-30,73343,Working,0,Big Brother,\N,\N,\N
2015-01-30,73858,Working,0,Big Brother,\N,\N,\N
2015-01-30,61949,Working,0,Big Brother,\N,\N,\N
2015-01-30,73957,Working,0,Big Brother,\N,\N,\N
2015-01-30,74565,Working,0,Big Brother,\N,\N,\N
2015-01-30,74839,Working,0,Big Brother,\N,\N,\N
2015-01-30,75027,Working,0,Big Brother,\N,\N,\N
2015-01-30,75028,Working,0,Big Brother,\N,\N,\N
2015-01-30,75026,Working,0,Big Brother,\N,\N,\N
2015-01-30,76751,Working,0,Big Brother,\N,\N,\N
2015-01-30,76932,Working,0,Big Brother,\N,\N,\N
2015-01-30,76750,Working,0,Big Brother,\N,\N,\N
2015-01-30,62182,Working,0,Big Brother,\N,\N,\N
2015-01-30,62509,Working,0,Big Brother,\N,\N,\N
2015-01-30,62487,Working,0,Big Brother,\N,\N,\N
2015-01-30,60952,Working,0,Big Brother,\N,\N,\N
2015-01-30,60877,Working,0,Big Brother,\N,\N,\N
2015-01-30,72062,Working,0,Big Brother,\N,\N,\N
2015-01-30,72891,Working,0,Big Brother,\N,\N,\N
2015-01-30,72187,Working,0,Big Brother,\N,\N,\N
2015-01-30,77584,Working,0,Big Brother,\N,\N,\N
2015-01-30,54660,Working,0,Big Brother,\N,\N,\N
2015-01-30,21031,Working,0,Big Brother,\N,\N,\N
2015-01-30,75802,Working,0,Big Brother,\N,\N,\N
2015-01-30,76749,Working,0,Big Brother,\N,\N,\N
2015-01-30,55502,Working,0,Big Brother,\N,\N,\N
2015-01-31,56035,Working,0,Big Brother,\N,\N,\N
2015-01-31,55863,Working,0,Big Brother,\N,\N,\N
2015-01-31,61454,Working,0,Big Brother,\N,\N,\N
2015-01-31,61904,Working,0,Big Brother,\N,\N,\N
2015-01-31,73343,Working,0,Big Brother,\N,\N,\N
2015-01-31,73858,Working,0,Big Brother,\N,\N,\N
2015-01-31,61949,Working,0,Big Brother,\N,\N,\N
2015-01-31,73957,Working,0,Big Brother,\N,\N,\N
2015-01-31,74565,Working,0,Big Brother,\N,\N,\N
2015-01-31,74839,Working,0,Big Brother,\N,\N,\N
2015-01-31,75027,Working,0,Big Brother,\N,\N,\N
2015-01-31,75028,Working,0,Big Brother,\N,\N,\N
2015-01-31,75026,Working,0,Big Brother,\N,\N,\N
2015-01-31,76751,Working,0,Big Brother,\N,\N,\N
2015-01-31,76932,Working,0,Big Brother,\N,\N,\N
2015-01-31,76750,Working,0,Big Brother,\N,\N,\N
2015-01-31,62182,Working,0,Big Brother,\N,\N,\N
2015-01-31,62509,Working,0,Big Brother,\N,\N,\N
2015-01-31,62487,Working,0,Big Brother,\N,\N,\N
2015-01-31,60952,Working,0,Big Brother,\N,\N,\N
2015-01-31,60877,Working,0,Big Brother,\N,\N,\N
2015-01-31,72062,Working,0,Big Brother,\N,\N,\N
2015-01-31,72891,Working,0,Big Brother,\N,\N,\N
2015-01-31,72187,Working,0,Big Brother,\N,\N,\N
2015-01-31,77584,Working,0,Big Brother,\N,\N,\N
2015-01-31,54660,Working,0,Big Brother,\N,\N,\N
2015-01-31,21031,Working,0,Big Brother,\N,\N,\N
2015-01-31,75802,Working,0,Big Brother,\N,\N,\N
2015-01-31,76749,Working,0,Big Brother,\N,\N,\N
2015-01-31,55502,Working,0,Big Brother,\N,\N,\N
2015-02-01,56035,Working,0,Big Brother,\N,\N,\N
2015-02-01,55863,Working,0,Big Brother,\N,\N,\N
2015-02-01,61454,Working,0,Big Brother,\N,\N,\N
2015-02-01,61904,Working,0,Big Brother,\N,\N,\N
2015-02-01,73343,Working,0,Big Brother,\N,\N,\N
2015-02-01,73858,Working,0,Big Brother,\N,\N,\N
2015-02-01,61949,Working,0,Big Brother,\N,\N,\N
2015-02-01,73957,Working,0,Big Brother,\N,\N,\N
2015-02-01,74565,Working,0,Big Brother,\N,\N,\N
2015-02-01,74839,Working,0,Big Brother,\N,\N,\N
2015-02-01,75027,Working,0,Big Brother,\N,\N,\N
2015-02-01,75028,Working,0,Big Brother,\N,\N,\N
2015-02-01,75026,Working,0,Big Brother,\N,\N,\N
2015-02-01,76751,Working,0,Big Brother,\N,\N,\N
2015-02-01,76932,Working,0,Big Brother,\N,\N,\N
2015-02-01,76750,Working,0,Big Brother,\N,\N,\N
2015-02-01,62182,Working,0,Big Brother,\N,\N,\N
2015-02-01,62509,Working,0,Big Brother,\N,\N,\N
2015-02-01,62487,Working,0,Big Brother,\N,\N,\N
2015-02-01,60952,Working,0,Big Brother,\N,\N,\N
2015-02-01,60877,Working,0,Big Brother,\N,\N,\N
2015-02-01,72062,Working,0,Big Brother,\N,\N,\N
2015-02-01,72891,Working,0,Big Brother,\N,\N,\N
2015-02-01,72187,Working,0,Big Brother,\N,\N,\N
2015-02-01,77584,Working,0,Big Brother,\N,\N,\N
2015-02-01,54660,Working,0,Big Brother,\N,\N,\N
2015-02-01,21031,Working,0,Big Brother,\N,\N,\N
2015-02-01,75802,Working,0,Big Brother,\N,\N,\N
2015-02-01,76749,Working,0,Big Brother,\N,\N,\N
2015-02-01,55502,Working,0,Big Brother,\N,\N,\N
2015-02-02,56035,Working,0,Big Brother,\N,\N,\N
2015-02-02,55863,Working,0,Big Brother,\N,\N,\N
2015-02-02,61454,Working,0,Big Brother,\N,\N,\N
2015-02-02,61904,Working,0,Big Brother,\N,\N,\N
2015-02-02,73343,Working,0,Big Brother,\N,\N,\N
2015-02-02,73858,Working,0,Big Brother,\N,\N,\N
2015-02-02,61949,Working,0,Big Brother,\N,\N,\N
2015-02-02,73957,Working,0,Big Brother,\N,\N,\N
2015-02-02,74565,Working,0,Big Brother,\N,\N,\N
2015-02-02,74839,Working,0,Big Brother,\N,\N,\N
2015-02-02,75027,Working,0,Big Brother,\N,\N,\N
2015-02-02,75028,Working,0,Big Brother,\N,\N,\N
2015-02-02,75026,Working,0,Big Brother,\N,\N,\N
2015-02-02,76751,Working,0,Big Brother,\N,\N,\N
2015-02-02,76932,Working,0,Big Brother,\N,\N,\N
2015-02-02,76750,Working,0,Big Brother,\N,\N,\N
2015-02-02,62182,Working,0,Big Brother,\N,\N,\N
2015-02-02,62509,Working,0,Big Brother,\N,\N,\N
2015-02-02,62487,Working,0,Big Brother,\N,\N,\N
2015-02-02,60952,Working,0,Big Brother,\N,\N,\N
2015-02-02,60877,Working,0,Big Brother,\N,\N,\N
2015-02-02,72062,Working,0,Big Brother,\N,\N,\N
2015-02-02,72891,Working,0,Big Brother,\N,\N,\N
